Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715347866985
Timestamp end: 1715348767616

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      398.0   653.9   173.5   228.9   247.9   359.3   391.3   407.9   421.3   434.6   456.7   494.4   974.2  7748.2 34016.2   6853.2     6791
read      400.9   265.8   173.5   226.7   243.6   370.1   434.2   471.9   501.5   536.8   582.6   653.4   822.2  2462.2  9743.4  90943.8    90728
read      368.8   488.6   173.5   234.4   261.8   337.0   362.1   375.3   387.3   399.4   418.0   449.9   775.1  7919.1 19623.6   5149.0     5151
read      389.5   203.9   173.5   223.9   238.8   357.0   423.3   461.5   490.8   526.4   572.8   641.8   803.1  2326.2  6175.1  82780.4    82969
read      411.4   462.4   173.5   219.0   231.4   358.4   437.9   490.9   531.2   576.7   626.9   689.9   862.8  5363.2 28515.8  42602.8    42635
read      452.2   241.4   173.5   240.3   263.4   413.9   487.3   534.4   571.7   618.9   682.0   777.4   978.3  2085.2  7831.7  99296.4    99337
read      412.6   357.2   173.5   228.9   246.5   374.7   438.0   475.8   504.6   539.9   586.2   664.0   942.4  3838.2 11321.5  95107.4    95192
read      395.0   246.8   160.7   220.9   234.1   356.2   427.7   469.3   502.1   542.0   593.6   669.7   854.9  2272.9  8379.4  69146.0    69200
read      410.8   315.6   160.7   219.5   233.0   365.7   442.5   489.6   526.5   571.2   625.1   699.4   945.6  4029.6  9941.6  49379.4    49459
read      404.5   222.9   173.5   218.4   230.7   360.7   457.9   511.0   545.2   581.3   621.8   678.2   857.6  2158.5  7748.4  28961.6    29055
read      400.7   326.7   173.5   220.5   233.6   357.4   429.1   470.8   504.4   545.9   598.8   677.7  1000.2  3321.7  9989.7  64239.2    64324
