Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715519515542
Timestamp end: 1715520416184

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      428.6   304.2   148.8   201.7   214.4   345.6   455.3   517.0   565.4   636.2   771.1   930.6  1172.2  3400.3  9411.3  27169.4    27187
read      427.2   638.2   148.8   199.9   212.8   366.5   452.4   497.3   533.2   584.6   665.4   775.2   994.7  9101.4 30916.1  18680.0    18735
read      374.8   294.1   148.8   207.0   221.8   339.1   403.1   442.8   471.6   506.5   551.3   626.7   816.3  3060.7  8034.7  86235.4    86505
read      373.9   194.3   148.8   208.8   224.2   342.2   404.9   444.5   473.4   509.6   556.7   631.7   807.1  1781.2  7271.3  92745.4    93039
read      362.1   195.3   148.8   203.2   216.3   330.6   394.5   432.3   461.9   497.8   544.0   616.2   766.8  1735.4  7534.4  76033.4    75999
read      443.0   570.9   148.8   201.3   214.8   339.7   445.6   513.5   564.5   641.5   796.1   984.7  1310.9  6776.4 30646.2  32268.0    32324
read      374.6   280.8   148.8   205.9   220.3   337.5   402.8   442.1   470.8   507.5   556.0   632.4   863.3  2631.1 10902.0  84262.4    84255
read      371.0   231.6   148.8   205.8   220.0   335.2   400.8   440.2   469.4   505.6   552.3   630.0   835.3  2221.3  7474.6  81768.2    81759
read      396.1   330.2   148.8   204.1   217.9   342.9   421.6   473.2   510.5   553.3   606.9   692.8  1170.7  3005.4 12280.0  37304.6    37291
read      375.5   219.0   148.8   203.5   216.8   340.2   408.5   452.5   485.5   525.3   576.9   649.7   833.6  1796.6  7843.1  53785.6    53818
read      432.1   394.4   148.8   201.5   214.6   341.1   448.8   512.7   560.5   627.8   774.9   966.2  1246.5  4024.9 16814.7  30326.8    30297
read      442.6   451.8   148.8   201.1   214.4   340.9   450.7   518.0   569.5   650.0   812.4   998.2  1308.6  5863.9 12993.7  31698.4    31569
read      376.7   230.3   160.7   202.6   215.4   335.8   408.0   457.4   492.9   533.0   580.7   646.9   928.6  1871.2  9139.4  39021.6    38927
read      380.8   415.4   160.7   202.8   216.3   352.2   404.4   434.5   458.8   489.0   530.2   590.6   781.3  4386.3 19999.3  10654.0    10652
read      384.5   249.5   148.8   211.8   228.1   348.3   410.4   448.8   477.2   512.6   560.2   636.7   915.2  2541.7  8968.5  97755.0    98119
read      379.6   253.3   148.8   203.6   217.0   341.3   411.5   457.6   492.4   533.4   584.8   657.4   839.3  1954.0 10073.3  48258.8    48176
read      392.8   303.3   148.8   202.7   215.4   334.3   416.3   471.0   508.6   550.6   603.8   711.1  1169.9  3387.1  9680.7  35043.0    34929
read      371.9   276.7   148.8   203.3   216.4   335.0   401.5   441.9   472.0   510.1   559.7   635.2   827.1  2534.6  9337.8  69771.0    69735
read      422.1   441.4   160.7   201.6   213.8   360.7   453.6   500.3   537.0   589.5   679.2   801.4  1046.9  6288.2 13240.1  20861.8    20753
read      385.4   277.0   148.8   207.4   222.3   343.8   410.0   451.2   482.1   520.1   570.9   652.8  1098.4  2409.2  9007.1  84601.8    84642
read      378.4   293.9   148.8   203.3   216.7   340.7   410.3   456.6   491.4   531.4   580.3   645.9   819.6  1933.3 10619.7  42423.6    42333
read      374.3   193.5   148.8   203.4   217.0   340.4   408.2   450.4   482.2   520.9   572.4   645.5   829.6  1941.1  6088.4  61591.6    61587
read      374.2   203.6   148.8   205.0   219.4   338.6   407.9   449.9   480.6   517.9   567.5   640.9   836.9  1985.1  6655.5  77984.6    77998
read      388.4   410.5   160.7   211.6   228.2   352.6   417.0   456.3   486.0   522.7   572.1   650.9   863.4  2819.6 15074.6  97524.6    97625
read      424.5   445.1   160.7   200.3   213.2   350.5   453.7   506.2   545.3   603.5   705.0   850.6  1093.0  7048.1 13491.5  23771.6    23781
read      371.9   227.6   148.8   202.0   215.0   335.3   400.9   440.9   471.6   509.1   558.7   635.7   926.8  2374.7  8684.3  66651.0    66723
read      435.3   367.7   148.8   199.7   213.0   341.9   450.1   516.5   569.6   656.1   810.6   983.5  1259.2  3584.4 12080.7  30729.0    31016
read      384.0   225.3   148.8   203.4   217.1   342.7   412.6   457.9   493.3   535.7   589.3   670.1  1054.2  2139.4  7352.4  47293.8    47394
read      374.1   188.4   148.8   209.4   225.3   343.3   405.2   443.5   471.8   507.4   553.7   628.5   814.5  1728.0  6527.0  95235.8    95335
read      352.4   593.0   160.7   212.2   235.1   312.7   342.5   360.8   373.1   392.2   417.7   462.9   794.9  8661.9 25208.7   5276.0     5252
read      386.6   343.5   148.8   204.4   218.3   338.7   407.4   450.4   483.3   523.6   576.2   659.6  1160.0  3905.3 10874.4  65818.2    65908
read      406.1   302.5   160.7   201.9   214.3   366.4   444.0   485.1   517.1   562.2   633.2   735.3   972.0  3859.2 10060.1  17048.4    16889
read      388.5   319.0   148.8   203.8   217.5   340.8   412.6   461.3   497.2   538.1   588.8   671.6  1091.6  3361.6  8767.8  42897.8    42912
read      396.8   226.6   148.8   217.3   234.2   362.7   427.8   468.4   499.8   537.8   587.0   668.9   898.1  2321.1  8993.9 100045.0    99898
read      382.7   474.3   148.8   201.1   213.6   330.6   418.7   466.8   496.8   528.9   568.0   635.0   978.3  3496.7 12537.2  26374.2    26385
read      370.5   211.3   160.7   201.0   213.3   335.5   420.5   461.6   488.0   516.1   548.4   605.8   893.5  1710.5  7629.2  22457.8    22616
read      378.0   314.9   148.8   202.9   216.2   337.0   403.5   448.7   482.9   523.9   575.3   646.8   885.4  2737.2  9924.7  50593.8    50605
read      365.6   171.4   148.8   205.9   220.5   335.3   398.3   435.6   464.5   498.6   542.5   613.6   789.3  1720.6  5126.7  90147.0    90283
read      368.5   251.6   160.7   198.9   212.2   325.7   408.3   455.5   485.0   515.7   550.2   606.6   929.8  2416.6 10882.3  26327.6    26273
read      376.8   257.2   148.8   202.7   216.0   338.4   405.8   451.9   486.7   526.9   576.5   644.8   862.9  2252.7  7995.0  48429.4    48521
read      374.3   232.1   148.8   198.5   212.2   330.5   404.4   456.6   491.9   530.0   574.9   639.4  1008.5  1919.0  9027.3  33978.2    34058
read      380.9   289.9   148.8   204.3   218.5   338.7   407.5   449.1   479.9   517.5   567.9   650.3  1034.3  2710.7  9354.0  75539.6    75648
read      365.2   246.3   148.8   200.5   212.6   335.1   411.6   448.1   470.4   495.8   526.5   578.0   880.7  2939.0 12096.6  19425.0    19482
read      361.0   236.7   148.8   200.9   213.3   346.1   407.2   435.1   453.8   473.0   500.1   543.7   755.5  3011.5  9929.8  15106.0    15054
read      368.2   241.7   148.8   202.7   215.8   331.4   397.9   437.5   467.4   503.7   549.8   626.8   860.9  2152.6  7955.6  75572.0    75754
read      335.9   457.1   160.7   210.9   234.1   305.1   329.1   342.7   353.6   366.7   385.1   421.4   617.8  8040.4 20707.3   5226.0     5187
read      360.1   283.7   148.8   198.5   210.7   335.1   404.2   435.8   456.4   478.6   505.3   550.4   806.0  3890.1  8490.5  17524.2    17656
read      365.3   311.5   148.8   204.8   219.5   330.9   389.9   425.1   452.5   486.4   531.6   603.8   815.1  2528.3 11430.7  96247.2    96343
read      376.8   259.3   148.8   199.8   212.9   329.5   402.3   452.9   489.1   528.8   576.1   645.4  1094.4  2548.5  7673.3  36636.2    36665
read      367.4   230.1   148.8   203.9   217.7   331.5   394.4   432.0   461.0   496.3   542.2   617.1   843.0  2910.5  7567.7  85060.2    85269
read      370.5   213.7   148.8   199.3   212.6   328.5   405.9   456.3   489.5   524.9   565.9   627.3   968.2  1678.9  7766.1  31425.4    31525
read      365.6   213.0   148.8   201.2   214.5   331.3   393.4   432.0   463.2   501.5   550.6   624.7   833.6  2087.2  6825.9  61766.0    61798
read      350.4   272.5   160.7   201.2   213.7   340.1   388.1   410.6   426.1   443.6   465.4   503.0   672.5  3321.8 13559.6  12261.4    12253
read      367.1   250.0   148.8   198.9   212.1   325.8   408.5   454.8   483.4   513.0   547.3   602.4   905.8  1751.9 10473.0  25854.0    25710
read      367.9   201.5   148.8   205.4   219.6   332.3   396.8   435.3   465.5   501.8   548.2   626.1   858.6  2068.9  6145.7  79954.4    79937
read      353.1   441.7   160.7   208.2   226.0   326.2   356.5   372.6   385.2   398.5   419.4   459.2   688.9  6375.2 18539.5   7246.4     7271
read      361.3   212.7   148.8   203.4   217.0   329.3   391.8   428.5   456.6   490.6   535.6   607.0   791.3  1878.0  7818.5  85787.2    85861
read      363.2   205.9   148.8   205.8   220.3   332.7   393.0   429.0   457.2   491.6   536.5   606.8   774.9  1953.1  7109.1  91651.8    91467
read      359.2   178.6   148.8   200.4   213.5   326.8   390.4   428.9   459.7   496.7   543.8   615.6   787.3  1694.9  5616.7  72254.6    72217
read      375.0   263.9   148.8   199.0   212.3   328.2   409.2   461.7   495.1   531.0   573.6   637.7   993.5  1729.1 12734.3  31138.4    31080
read      362.5   210.6   148.8   201.8   214.7   328.4   392.7   430.6   460.1   495.8   542.2   615.0   805.2  2270.5  7884.2  76765.6    76878
read      370.1   273.3   148.8   204.2   218.0   332.3   396.3   434.4   464.2   500.3   546.1   622.3   854.6  2766.1 10634.9  84826.0    84584
